2026-08-07 19:22:19,201 | INFO | MainThread | logging to runs/run_20260807_192219_lora_train_nlpaueb_legal-bert-base-uncased.log
2026-08-08 02:03:28,507 | INFO | MainThread | epoch 173: mean train loss = 0.0127
2026-08-08 02:03:37,818 | INFO | MainThread | epoch 173 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.544, st3_macro_f1=0.375, st3_family_macro_f1=0.525, mean_macro_f1=0.517
2026-08-08 02:05:19,453 | INFO | MainThread | epoch 174: mean train loss = 0.0137
2026-08-08 02:05:30,551 | INFO | MainThread | epoch 174 dev metrics: st1_macro_f1=0.660, st2_macro_f1=0.550, st3_macro_f1=0.376, st3_family_macro_f1=0.532, mean_macro_f1=0.529
2026-08-08 02:07:12,304 | INFO | MainThread | epoch 175: mean train loss = 0.0128
2026-08-08 02:07:21,519 | INFO | MainThread | epoch 175 dev metrics: st1_macro_f1=0.633, st2_macro_f1=0.553, st3_macro_f1=0.368, st3_family_macro_f1=0.521, mean_macro_f1=0.518
2026-08-08 02:09:03,541 | INFO | MainThread | epoch 176: mean train loss = 0.0124
2026-08-08 02:09:14,618 | INFO | MainThread | epoch 176 dev metrics: st1_macro_f1=0.635, st2_macro_f1=0.547, st3_macro_f1=0.373, st3_family_macro_f1=0.515, mean_macro_f1=0.518
2026-08-08 02:10:56,214 | INFO | MainThread | epoch 177: mean train loss = 0.0125
2026-08-08 02:11:05,677 | INFO | MainThread | epoch 177 dev metrics: st1_macro_f1=0.627, st2_macro_f1=0.560, st3_macro_f1=0.360, st3_family_macro_f1=0.502, mean_macro_f1=0.516
2026-08-08 02:12:49,453 | INFO | MainThread | epoch 178: mean train loss = 0.0127
2026-08-08 02:12:58,929 | INFO | MainThread | epoch 178 dev metrics: st1_macro_f1=0.634, st2_macro_f1=0.555, st3_macro_f1=0.379, st3_family_macro_f1=0.532, mean_macro_f1=0.522
2026-08-08 02:14:41,104 | INFO | MainThread | epoch 179: mean train loss = 0.0127
2026-08-08 02:14:50,349 | INFO | MainThread | epoch 179 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.543, st3_macro_f1=0.383, st3_family_macro_f1=0.543, mean_macro_f1=0.517
2026-08-08 02:16:34,259 | INFO | MainThread | epoch 180: mean train loss = 0.0114
2026-08-08 02:16:43,464 | INFO | MainThread | epoch 180 dev metrics: st1_macro_f1=0.632, st2_macro_f1=0.547, st3_macro_f1=0.374, st3_family_macro_f1=0.523, mean_macro_f1=0.518
2026-08-08 02:18:25,172 | INFO | MainThread | epoch 181: mean train loss = 0.0127
2026-08-08 02:18:34,508 | INFO | MainThread | epoch 181 dev metrics: st1_macro_f1=0.629, st2_macro_f1=0.548, st3_macro_f1=0.370, st3_family_macro_f1=0.520, mean_macro_f1=0.516
2026-08-08 02:20:17,891 | INFO | MainThread | epoch 182: mean train loss = 0.0124
2026-08-08 02:20:27,225 | INFO | MainThread | epoch 182 dev metrics: st1_macro_f1=0.630, st2_macro_f1=0.558, st3_macro_f1=0.380, st3_family_macro_f1=0.535, mean_macro_f1=0.523
2026-08-08 02:22:09,143 | INFO | MainThread | epoch 183: mean train loss = 0.0115
2026-08-08 02:22:18,504 | INFO | MainThread | epoch 183 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.547, st3_macro_f1=0.373, st3_family_macro_f1=0.524, mean_macro_f1=0.517
2026-08-08 02:24:02,014 | INFO | MainThread | epoch 184: mean train loss = 0.0114
2026-08-08 02:24:11,303 | INFO | MainThread | epoch 184 dev metrics: st1_macro_f1=0.634, st2_macro_f1=0.544, st3_macro_f1=0.374, st3_family_macro_f1=0.523, mean_macro_f1=0.518
2026-08-08 02:25:52,935 | INFO | MainThread | epoch 185: mean train loss = 0.0115
2026-08-08 02:26:03,936 | INFO | MainThread | epoch 185 dev metrics: st1_macro_f1=0.628, st2_macro_f1=0.551, st3_macro_f1=0.374, st3_family_macro_f1=0.522, mean_macro_f1=0.518
2026-08-08 02:27:45,471 | INFO | MainThread | epoch 186: mean train loss = 0.0110
2026-08-08 02:27:54,786 | INFO | MainThread | epoch 186 dev metrics: st1_macro_f1=0.629, st2_macro_f1=0.550, st3_macro_f1=0.383, st3_family_macro_f1=0.534, mean_macro_f1=0.521
2026-08-08 02:29:36,439 | INFO | MainThread | epoch 187: mean train loss = 0.0111
2026-08-08 02:29:47,521 | INFO | MainThread | epoch 187 dev metrics: st1_macro_f1=0.630, st2_macro_f1=0.547, st3_macro_f1=0.378, st3_family_macro_f1=0.537, mean_macro_f1=0.519
2026-08-08 02:31:28,993 | INFO | MainThread | epoch 188: mean train loss = 0.0106
2026-08-08 02:31:38,148 | INFO | MainThread | epoch 188 dev metrics: st1_macro_f1=0.629, st2_macro_f1=0.544, st3_macro_f1=0.381, st3_family_macro_f1=0.532, mean_macro_f1=0.518
2026-08-08 02:33:19,497 | INFO | MainThread | epoch 189: mean train loss = 0.0109
2026-08-08 02:33:30,591 | INFO | MainThread | epoch 189 dev metrics: st1_macro_f1=0.631, st2_macro_f1=0.548, st3_macro_f1=0.385, st3_family_macro_f1=0.537, mean_macro_f1=0.521
2026-08-08 02:35:12,188 | INFO | MainThread | epoch 190: mean train loss = 0.0114
2026-08-08 02:35:21,480 | INFO | MainThread | epoch 190 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.549, st3_macro_f1=0.378, st3_family_macro_f1=0.534, mean_macro_f1=0.518
2026-08-08 02:37:03,205 | INFO | MainThread | epoch 191: mean train loss = 0.0108
2026-08-08 02:37:14,285 | INFO | MainThread | epoch 191 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.550, st3_macro_f1=0.383, st3_family_macro_f1=0.534, mean_macro_f1=0.519
2026-08-08 02:38:55,862 | INFO | MainThread | epoch 192: mean train loss = 0.0112
2026-08-08 02:39:05,080 | INFO | MainThread | epoch 192 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.557, st3_macro_f1=0.385, st3_family_macro_f1=0.536, mean_macro_f1=0.523
2026-08-08 02:40:46,406 | INFO | MainThread | epoch 193: mean train loss = 0.0109
2026-08-08 02:40:57,651 | INFO | MainThread | epoch 193 dev metrics: st1_macro_f1=0.632, st2_macro_f1=0.552, st3_macro_f1=0.385, st3_family_macro_f1=0.534, mean_macro_f1=0.523
2026-08-08 02:42:39,204 | INFO | MainThread | epoch 194: mean train loss = 0.0108
2026-08-08 02:42:48,438 | INFO | MainThread | epoch 194 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.552, st3_macro_f1=0.377, st3_family_macro_f1=0.530, mean_macro_f1=0.518
2026-08-08 02:44:29,858 | INFO | MainThread | epoch 195: mean train loss = 0.0102
2026-08-08 02:44:40,923 | INFO | MainThread | epoch 195 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.549, st3_macro_f1=0.379, st3_family_macro_f1=0.530, mean_macro_f1=0.518
2026-08-08 02:46:22,630 | INFO | MainThread | epoch 196: mean train loss = 0.0100
2026-08-08 02:46:31,838 | INFO | MainThread | epoch 196 dev metrics: st1_macro_f1=0.626, st2_macro_f1=0.548, st3_macro_f1=0.380, st3_family_macro_f1=0.533, mean_macro_f1=0.518
2026-08-08 02:48:13,150 | INFO | MainThread | epoch 197: mean train loss = 0.0106
2026-08-08 02:48:24,310 | INFO | MainThread | epoch 197 dev metrics: st1_macro_f1=0.625, st2_macro_f1=0.546, st3_macro_f1=0.378, st3_family_macro_f1=0.530, mean_macro_f1=0.516
2026-08-08 02:50:05,898 | INFO | MainThread | epoch 198: mean train loss = 0.0108
2026-08-08 02:50:15,102 | INFO | MainThread | epoch 198 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.549, st3_macro_f1=0.379, st3_family_macro_f1=0.532, mean_macro_f1=0.517
2026-08-08 02:51:56,917 | INFO | MainThread | epoch 199: mean train loss = 0.0107
2026-08-08 02:52:07,937 | INFO | MainThread | epoch 199 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.549, st3_macro_f1=0.380, st3_family_macro_f1=0.532, mean_macro_f1=0.518
2026-08-08 02:53:49,342 | INFO | MainThread | epoch 200: mean train loss = 0.0107
2026-08-08 02:53:58,499 | INFO | MainThread | epoch 200 dev metrics: st1_macro_f1=0.624, st2_macro_f1=0.550, st3_macro_f1=0.379, st3_family_macro_f1=0.533, mean_macro_f1=0.518
2026-08-08 02:53:58,756 | INFO | MainThread | saved final epoch adapter to runs/lora_legalbert/last (best dev mean_macro_f1=0.536)
